username,product_id,round,visit_time,leave_time
b202400630132,1730401223276792430,9,2026-04-11 16:55:57.704000,2026-04-11 16:56:02.629000
b202400630132,1730437716565855000,7,2026-04-11 16:23:11.599000,2026-04-11 16:23:19.030000
b202400630132,1730527850209905287,7,2026-04-11 16:24:32.496000,2026-04-11 16:24:39.472000
b202400630132,1730528294032869894,4,2026-04-11 15:44:00.094000,2026-04-11 15:44:04.484000
b202400630132,1730549052029241819,4,2026-04-11 15:39:56.504000,2026-04-11 15:40:03.609000
b202400630132,8000000000000029,1,2026-04-11 14:54:50.608000,2026-04-11 14:55:07.469000
b202400630132,8000000000000030,1,2026-04-11 14:55:15.274000,2026-04-11 14:55:20.711000
b202400630132,8000000000000037,2,2026-04-11 15:13:06.308000,2026-04-11 15:13:11.059000
b202400630132,8000000000000068,1,2026-04-11 14:55:29.190000,2026-04-11 14:55:34.459000
b202400630132,8000000000000069,2,2026-04-11 15:06:12.544000,2026-04-11 15:06:15.342000
b202400630132,8000000000000082,1,2026-04-11 14:55:38.658000,2026-04-11 14:55:44.436000
b202400630132,8000000000000083,2,2026-04-11 15:12:05.010000,2026-04-11 15:12:10.637000
b202400630132,8000000000000084,2,2026-04-11 15:12:15.309000,2026-04-11 15:12:20.778000
b202400630132,8000000000000095,2,2026-04-11 15:12:31.321000,2026-04-11 15:12:36.348000
b202400630132,a202200800529-1775893135.055889,5,2026-04-11 15:59:39.199000,2026-04-11 15:59:41.484000
b202400630132,a202200800529-1775893135.055889,6,2026-04-11 16:18:01.993000,2026-04-11 16:18:03.960000
b202400630132,a202300630050-1775893533.4066901,5,2026-04-11 15:59:56.020000,2026-04-11 15:59:59.534000
b202400630132,a202300630200-1775891984.7532868,4,2026-04-11 15:38:55.333000,2026-04-11 15:39:03.566000
b202400630132,a202300630200-1775896533.8002484,8,2026-04-11 16:44:19.282000,2026-04-11 16:44:21.456000
b202400630132,a202300630200-1775896533.8002484,8,2026-04-11 16:47:35.808000,2026-04-11 16:47:38.018000
b202400630132,a202300630200-1775896533.8002484,8,2026-04-11 16:47:44.706000,2026-04-11 16:47:45.302000
b202400630132,a202300800004-1775891946.9350653,4,2026-04-11 15:39:18.052000,2026-04-11 15:39:19.430000
b202400630132,a202300800022-1775894938.8490112,7,2026-04-11 16:33:17.419000,2026-04-11 16:33:19.084000
b202400630132,a202400620072-1775894465.2263246,7,2026-04-11 16:33:04.119000,2026-04-11 16:33:06.401000
b202400630132,a202400620243-1775894020.6373367,6,2026-04-11 16:16:50.223000,2026-04-11 16:16:51.407000
b202400630132,a202400620243-1775894183.764555,6,2026-04-11 16:17:03.702000,2026-04-11 16:17:05.603000
b202400630132,a202400640003-1775893401.6043346,5,2026-04-11 15:59:22,2026-04-11 15:59:23.171000
b202400630132,a202400810181-1775895904.3882074,8,2026-04-11 16:47:59.985000,2026-04-11 16:48:00.936000
b202400630132,a202400810181-1775895904.3882074,8,2026-04-11 16:48:05.527000,2026-04-11 16:48:06.140000
b202400630132,a202500620079-1775892030.830937,7,2026-04-11 16:33:33.574000,2026-04-11 16:33:35.089000
b202400630132,a202500620226-1775892080.4371521,4,2026-04-11 15:38:31.113000,2026-04-11 15:38:35.110000
b202400630132,a202500620273-1775890705.1206565,2,2026-04-11 15:05:19.051000,2026-04-11 15:05:20.723000
b202400630132,a202500620273-1775896091.3588402,8,2026-04-11 16:47:14.984000,2026-04-11 16:47:16.093000
b202400630132,a202500620273-1775896091.3588402,8,2026-04-11 16:47:23.525000,2026-04-11 16:47:26.625000
b202400630132,a202500620324-1775896118.5348985,8,2026-04-11 16:48:35.017000,2026-04-11 16:48:38.500000
b202400630132,a202500800390-1775895123.6559625,7,2026-04-11 16:22:47.171000,2026-04-11 16:22:48.643000
b202400630132,a202500810212-1775894389.8995857,6,2026-04-11 16:17:53.692000,2026-04-11 16:17:54.945000
b202400630132,a202537670-1775895783.4363987,8,2026-04-11 16:48:07.814000,2026-04-11 16:48:10.184000
b202400630132,a202537670-1775895783.4363987,8,2026-04-11 16:48:15.314000,2026-04-11 16:48:16.077000
b202400630132,b202100630238-1775893183.980954,6,2026-04-11 16:17:06.485000,2026-04-11 16:17:08.255000
b202400630132,b202300620274-1775895212.3762078,7,2026-04-11 16:32:52.893000,2026-04-11 16:32:54.478000
b202400630132,b202300630048-1775895028.4290836,7,2026-04-11 16:33:25.993000,2026-04-11 16:33:28.094000
b202400630132,b202300630176-1775895867.9005365,8,2026-04-11 16:47:51.541000,2026-04-11 16:47:52.426000
b202400630132,b202300630176-1775895867.9005365,8,2026-04-11 16:47:57.885000,2026-04-11 16:47:58.416000
b202400630132,b202400620304-1775890539.6119127,2,2026-04-11 15:04:49.112000,2026-04-11 15:04:53.429000
b202400630132,b202400620304-1775896275.1383884,8,2026-04-11 16:47:28.362000,2026-04-11 16:47:29.592000
b202400630132,b202400620304-1775896275.1383884,8,2026-04-11 16:47:34.101000,2026-04-11 16:47:34.661000
b202400630132,b202400630132-1775891952.2947862,3,2026-04-11 15:28:08.022000,2026-04-11 15:28:14.451000
b202400630132,b202400630132-1775892363.2298172,3,2026-04-11 15:27:48.897000,2026-04-11 15:27:55.005000
b202400630132,b202400630132-1775893978.7520368,6,2026-04-11 16:17:44.211000,2026-04-11 16:17:48.741000
b202400630132,b202400630132-1775893978.7520368,6,2026-04-11 16:17:57.389000,2026-04-11 16:17:59.629000
b202400630132,b202400630132-1775894135.0722404,6,2026-04-11 16:18:07.722000,2026-04-11 16:18:09.051000
b202400630132,b202437715-1775892965.555803,5,2026-04-11 16:01:04.546000,2026-04-11 16:01:05.581000
b202400630132,b202500620060-1775893289.311088,6,2026-04-11 16:19:34.790000,2026-04-11 16:19:38.243000
b202400630132,b202500620132-1775894061.2508118,6,2026-04-11 16:18:16.307000,2026-04-11 16:18:19.160000
b202400630132,b202500620184-1775890578.0619776,2,2026-04-11 15:05:08.686000,2026-04-11 15:05:10.186000
b202400630132,b202500620298-1775892036.143431,4,2026-04-11 15:35:42.113000,2026-04-11 15:35:44.918000
b202400630132,b202500620298-1775892104.225549,5,2026-04-11 15:58:33.410000,2026-04-11 15:58:37.676000
b202400630132,b202500620298-1775893079.5586567,5,2026-04-11 15:58:29.022000,2026-04-11 15:58:30.075000
b202400630132,b202500620298-1775894091.8033392,6,2026-04-11 16:16:59.612000,2026-04-11 16:17:02.297000
b202400800323,1729417695243438313,9,2026-04-11 16:56:51.284000,2026-04-11 16:56:57.107000
b202400800323,1729425298173889065,7,2026-04-11 16:24:04.400000,2026-04-11 16:24:09.297000
b202400800323,1729430351007287981,3,2026-04-11 15:19:06.184000,2026-04-11 15:19:07.911000
b202400800323,1729430351007287981,3,2026-04-11 15:21:04.037000,2026-04-11 15:21:06.015000
b202400800323,1729432562504535016,4,2026-04-11 15:37:55.231000,2026-04-11 15:38:00.688000
b202400800323,1729432562504535016,4,2026-04-11 15:38:02.148000,2026-04-11 15:38:02.636000
b202400800323,1729432562504535016,9,2026-04-11 16:57:56.520000,2026-04-11 16:57:58.468000
b202400800323,1729433532370356744,7,2026-04-11 16:27:45.915000,2026-04-11 16:27:50.435000
b202400800323,1729433701843635010,5,2026-04-11 15:51:41.956000,2026-04-11 15:52:31.074000
b202400800323,1729442740218595593,3,2026-04-11 15:25:52.885000,2026-04-11 15:26:06.900000
b202400800323,1729445840536832235,3,2026-04-11 15:22:59.919000,2026-04-11 15:23:01.920000
b202400800323,1729450492752005375,7,2026-04-11 16:25:22.047000,2026-04-11 16:25:23.213000
b202400800323,1729458230837742348,6,2026-04-11 16:07:09.938000,2026-04-11 16:07:12.823000
b202400800323,1729461933363858098,6,2026-04-11 16:08:01.238000,2026-04-11 16:08:04.985000
b202400800323,1729476433793354168,7,2026-04-11 16:25:18.828000,2026-04-11 16:25:20.215000
b202400800323,1729485210467141929,7,2026-04-11 16:24:58.476000,2026-04-11 16:25:00.855000
b202400800323,1729490367949474012,9,2026-04-11 16:58:25.999000,2026-04-11 16:58:27.656000
b202400800323,1729527991247734878,6,2026-04-11 16:08:16.556000,2026-04-11 16:08:20.271000
b202400800323,1729527991247734878,6,2026-04-11 16:08:28.501000,2026-04-11 16:08:29.884000
b202400800323,1729551689473559403,6,2026-04-11 16:07:03.819000,2026-04-11 16:07:05.766000
b202400800323,1729552976735012925,9,2026-04-11 16:57:34.871000,2026-04-11 16:57:39.201000
b202400800323,1729554054055626855,7,2026-04-11 16:28:09.739000,2026-04-11 16:28:11.349000
b202400800323,1729560517668472908,3,2026-04-11 15:25:37.462000,2026-04-11 15:25:40.418000
b202400800323,1729564630749448881,8,2026-04-11 16:41:59.834000,2026-04-11 16:42:04.709000
b202400800323,1729564630749448881,8,2026-04-11 16:42:23.648000,2026-04-11 16:42:27.991000
b202400800323,1729566215792134647,9,2026-04-11 16:56:39.699000,2026-04-11 16:56:45.151000
b202400800323,1729569201331538705,9,2026-04-11 16:58:12.197000,2026-04-11 16:58:19.870000
b202400800323,1729575394851261372,5,2026-04-11 15:54:03.032000,2026-04-11 15:54:08.523000
b202400800323,1729578940928199318,9,2026-04-11 16:57:31.029000,2026-04-11 16:57:32.898000
b202400800323,1729582947522218764,3,2026-04-11 15:23:47.065000,2026-04-11 15:23:50.817000
b202400800323,1729582947522218764,7,2026-04-11 16:25:41.407000,2026-04-11 16:25:44.017000
b202400800323,1729594574014155503,7,2026-04-11 16:26:58.037000,2026-04-11 16:27:00.636000
b202400800323,1729594574014155503,7,2026-04-11 16:27:02.120000,2026-04-11 16:27:06.054000
b202400800323,1729596407512467580,5,2026-04-11 15:52:32.882000,2026-04-11 15:52:35.674000
b202400800323,1729601104364013804,3,2026-04-11 15:25:13.164000,2026-04-11 15:25:16.584000
b202400800323,1729603837299690075,9,2026-04-11 16:58:47.237000,2026-04-11 16:58:48.507000
b202400800323,1729604662312668113,3,2026-04-11 15:22:51.006000,2026-04-11 15:22:52.329000
b202400800323,1729606714629523836,7,2026-04-11 16:24:33.280000,2026-04-11 16:24:35.542000
b202400800323,1729616463296760650,8,2026-04-11 16:40:39.013000,2026-04-11 16:40:45.541000
b202400800323,1729617387228334922,7,2026-04-11 16:26:36.552000,2026-04-11 16:26:38.093000
b202400800323,1729623156310575625,3,2026-04-11 15:21:33.087000,2026-04-11 15:21:38.052000
b202400800323,1729623685145724953,7,2026-04-11 16:25:59.397000,2026-04-11 16:26:02.085000
b202400800323,1729626354462722644,4,2026-04-11 15:36:08.870000,2026-04-11 15:36:10.762000
b202400800323,1729640099977071592,3,2026-04-11 15:24:54.020000,2026-04-11 15:24:58.017000
b202400800323,1729640099977071592,3,2026-04-11 15:25:00.587000,2026-04-11 15:25:06.937000
b202400800323,1729642913076447666,7,2026-04-11 16:24:12.784000,2026-04-11 16:24:15.753000
b202400800323,1729647101033876029,7,2026-04-11 16:27:08.485000,2026-04-11 16:27:10.080000
b202400800323,1729648895519394479,6,2026-04-11 16:09:29.193000,2026-04-11 16:09:31.776000
b202400800323,1729648895519394479,6,2026-04-11 16:10:53.283000,2026-04-11 16:10:54.255000
b202400800323,1729650537687649017,5,2026-04-11 15:54:23.340000,2026-04-11 15:54:35.233000
b202400800323,1729650826985376093,6,2026-04-11 16:10:33.060000,2026-04-11 16:10:41.965000
b202400800323,1729659311801011088,5,2026-04-11 15:52:50.687000,2026-04-11 15:52:57.865000
b202400800323,1729667926450539127,8,2026-04-11 16:42:16.249000,2026-04-11 16:42:17.720000
b202400800323,1729689186535639329,7,2026-04-11 16:27:11.453000,2026-04-11 16:27:12.826000
b202400800323,1729703849720515336,9,2026-04-11 16:58:21.878000,2026-04-11 16:58:23.446000
b202400800323,1729704928689490734,8,2026-04-11 16:40:47.787000,2026-04-11 16:40:48.766000
b202400800323,1729707987146279200,5,2026-04-11 15:54:19.995000,2026-04-11 15:54:21.348000
b202400800323,1729711939353675929,7,2026-04-11 16:26:28.511000,2026-04-11 16:26:30.086000
b202400800323,1729717132451351444,7,2026-04-11 16:26:32.406000,2026-04-11 16:26:33.701000
b202400800323,1729719928192993294,3,2026-04-11 15:22:19.202000,2026-04-11 15:22:23.971000
b202400800323,1729719928192993294,3,2026-04-11 15:22:45.950000,2026-04-11 15:22:46.918000
b202400800323,1729726665242282684,8,2026-04-11 16:43:38.992000,2026-04-11 16:43:43.191000
b202400800323,1729726793162001299,7,2026-04-11 16:27:53.904000,2026-04-11 16:28:03.938000
b202400800323,1729727226356729966,3,2026-04-11 15:23:03.665000,2026-04-11 15:23:09.313000
b202400800323,1729727226356729966,3,2026-04-11 15:23:35.938000,2026-04-11 15:23:40.505000
b202400800323,1729727638902377070,9,2026-04-11 16:58:30.460000,2026-04-11 16:58:32.105000
b202400800323,1729733528723819382,3,2026-04-11 15:18:57.388000,2026-04-11 15:19:01.625000
b202400800323,1729735737964530619,7,2026-04-11 16:28:17.739000,2026-04-11 16:28:20.043000
b202400800323,1729736247524559195,7,2026-04-11 16:26:49.101000,2026-04-11 16:26:50.769000
b202400800323,1729738665062009621,3,2026-04-11 15:18:43.424000,2026-04-11 15:18:45.430000
b202400800323,1729755327332386890,6,2026-04-11 16:11:04.293000,2026-04-11 16:11:07.864000
b202400800323,1729757408594659358,4,2026-04-11 15:38:20.084000,2026-04-11 15:38:26.449000
b202400800323,1729757408594659358,5,2026-04-11 15:53:11.954000,2026-04-11 15:53:13.882000
b202400800323,1729760061045312017,8,2026-04-11 16:41:52.452000,2026-04-11 16:41:56.956000
b202400800323,1729772569132042268,7,2026-04-11 16:26:04.992000,2026-04-11 16:26:06.584000
b202400800323,1729772953963957069,7,2026-04-11 16:22:45.799000,2026-04-11 16:22:47.724000
b202400800323,1729780784768125264,8,2026-04-11 16:42:44.905000,2026-04-11 16:42:51.715000
b202400800323,1729788357029104593,9,2026-04-11 16:56:20.268000,2026-04-11 16:56:27.225000
b202400800323,1729792326298012028,6,2026-04-11 16:06:46.408000,2026-04-11 16:07:01.071000
b202400800323,1729799765575502682,3,2026-04-11 15:19:15.359000,2026-04-11 15:19:17.384000
b202400800323,1729799765575502682,3,2026-04-11 15:19:19.987000,2026-04-11 15:19:28.636000
b202400800323,1729801928556776185,4,2026-04-11 15:36:12.183000,2026-04-11 15:36:13.767000
b202400800323,1729802867844679733,7,2026-04-11 16:28:30.324000,2026-04-11 16:28:35.953000
b202400800323,1729802869547633040,7,2026-04-11 16:26:10.234000,2026-04-11 16:26:11.558000
b202400800323,1729803759762311929,4,2026-04-11 15:35:59.413000,2026-04-11 15:36:07.207000
b202400800323,1729811200653756793,6,2026-04-11 16:09:41.231000,2026-04-11 16:09:45.248000
b202400800323,1729818638819756935,6,2026-04-11 16:11:10.137000,2026-04-11 16:11:13.502000
b202400800323,1729818638819756935,6,2026-04-11 16:11:47.167000,2026-04-11 16:11:52.537000
b202400800323,1729822341461477542,4,2026-04-11 15:35:54.482000,2026-04-11 15:35:58.298000
b202400800323,1729833653221559264,6,2026-04-11 16:10:19.273000,2026-04-11 16:10:24.069000
b202400800323,1729834894964853437,9,2026-04-11 16:55:28.796000,2026-04-11 16:55:30.501000
b202400800323,1729847997003631189,7,2026-04-11 16:27:21.646000,2026-04-11 16:27:22.966000
b202400800323,1729862832545302683,3,2026-04-11 15:18:09.471000,2026-04-11 15:18:31.497000
b202400800323,1729863965438544415,5,2026-04-11 15:51:23.094000,2026-04-11 15:51:29.564000
b202400800323,1729863965438544415,6,2026-04-11 16:12:24.907000,2026-04-11 16:12:26.956000
b202400800323,1729866200927931387,3,2026-04-11 15:18:33.730000,2026-04-11 15:18:39.433000
b202400800323,1729884451297265717,4,2026-04-11 15:39:10.319000,2026-04-11 15:39:11.741000
b202400800323,1729894250341828699,5,2026-04-11 15:53:35.068000,2026-04-11 15:53:36.757000
b202400800323,1729910021994809347,6,2026-04-11 16:07:36.598000,2026-04-11 16:07:41.855000
b202400800323,1729927543308782251,4,2026-04-11 15:41:31.113000,2026-04-11 15:41:33.656000
b202400800323,1729944073407006738,9,2026-04-11 16:56:01.247000,2026-04-11 16:56:04.672000
b202400800323,1729967174641092703,4,2026-04-11 15:39:13.977000,2026-04-11 15:39:17.960000
b202400800323,1729969884242217308,7,2026-04-11 16:24:27.092000,2026-04-11 16:24:29.039000
b202400800323,1729989521819273269,6,2026-04-11 16:07:20.145000,2026-04-11 16:07:23.781000
b202400800323,1729990336342821055,5,2026-04-11 15:53:52.184000,2026-04-11 15:53:55.188000
b202400800323,1729990785111984149,9,2026-04-11 16:58:39.556000,2026-04-11 16:58:41.061000
b202400800323,1729991470503397998,4,2026-04-11 15:41:24.728000,2026-04-11 15:41:28.387000
b202400800323,1729995750935989021,9,2026-04-11 16:58:07.777000,2026-04-11 16:58:09.101000
b202400800323,1729996047641446973,5,2026-04-11 15:53:39.275000,2026-04-11 15:53:41.010000
b202400800323,1729996693896530904,6,2026-04-11 16:07:45.526000,2026-04-11 16:07:53.551000
b202400800323,1729997852200372631,3,2026-04-11 15:21:14.891000,2026-04-11 15:21:17.429000
b202400800323,1729998647388113693,9,2026-04-11 16:58:55.362000,2026-04-11 16:58:58.239000
b202400800323,1730002647090759930,9,2026-04-11 16:57:46.036000,2026-04-11 16:57:52.510000
b202400800323,1730006590513384379,8,2026-04-11 16:42:54.333000,2026-04-11 16:42:56.437000
b202400800323,1730009261492177615,6,2026-04-11 16:08:10.893000,2026-04-11 16:08:13.999000
b202400800323,1730014807497411309,7,2026-04-11 16:25:04.926000,2026-04-11 16:25:09.944000
b202400800323,1730089715127913323,6,2026-04-11 16:09:12.942000,2026-04-11 16:09:19.429000
b202400800323,1730111297099565630,7,2026-04-11 16:25:53.761000,2026-04-11 16:25:55.558000
b202400800323,1730122985005484956,9,2026-04-11 16:58:34.002000,2026-04-11 16:58:36.023000
b202400800323,1730131531308042715,7,2026-04-11 16:25:25.905000,2026-04-11 16:25:29.339000
b202400800323,1730140244390218174,7,2026-04-11 16:24:38.772000,2026-04-11 16:24:40.667000
b202400800323,1730147587084880299,5,2026-04-11 15:53:01.550000,2026-04-11 15:53:03.174000
b202400800323,1730165543903987761,8,2026-04-11 16:43:23.071000,2026-04-11 16:43:26.811000
b202400800323,1730172050103110578,7,2026-04-11 16:26:18.504000,2026-04-11 16:26:19.806000
b202400800323,1730177808450488792,7,2026-04-11 16:24:49.427000,2026-04-11 16:24:51.946000
b202400800323,1730210681157945353,7,2026-04-11 16:27:27.585000,2026-04-11 16:27:28.826000
b202400800323,1730218100084739009,7,2026-04-11 16:22:55.554000,2026-04-11 16:22:59.758000
b202400800323,1730222605186796081,5,2026-04-11 15:53:46.198000,2026-04-11 15:53:50.042000
b202400800323,1730223711366121698,8,2026-04-11 16:42:40.260000,2026-04-11 16:42:41.602000
b202400800323,1730255204464429117,5,2026-04-11 15:53:57.242000,2026-04-11 15:54:00.138000
b202400800323,1730272516507732864,5,2026-04-11 15:53:08.310000,2026-04-11 15:53:09.821000
b202400800323,1730272516507732864,5,2026-04-11 15:53:26.789000,2026-04-11 15:53:28.611000
b202400800323,1730322047899110056,6,2026-04-11 16:10:46.859000,2026-04-11 16:10:50.579000
b202400800323,1730339051129637585,9,2026-04-11 16:58:00.662000,2026-04-11 16:58:04.095000
b202400800323,1730364930692713364,7,2026-04-11 16:25:34.106000,2026-04-11 16:25:36.414000
b202400800323,1730371042949237626,8,2026-04-11 16:40:32.450000,2026-04-11 16:40:35.137000
b202400800323,1730391965407218687,7,2026-04-11 16:26:44.770000,2026-04-11 16:26:45.849000
b202400800323,1730410499838216715,9,2026-04-11 16:56:07.268000,2026-04-11 16:56:08.969000
b202400800323,1730429488100706526,6,2026-04-11 16:07:29.508000,2026-04-11 16:07:31.188000
b202400800323,1730441107308120351,7,2026-04-11 16:22:39.176000,2026-04-11 16:22:41.414000
b202400800323,1730496729144658859,8,2026-04-11 16:40:50.593000,2026-04-11 16:40:52.453000
b202400800323,1730508732951071168,7,2026-04-11 16:24:22.073000,2026-04-11 16:24:23.623000
b202400800323,1730522699592469437,7,2026-04-11 16:23:19.140000,2026-04-11 16:23:21.827000
b202400800323,1730528294032869894,8,2026-04-11 16:42:19.434000,2026-04-11 16:42:21.208000
b202400800323,1730568167693716433,7,2026-04-11 16:26:41.485000,2026-04-11 16:26:42.830000
b202400800323,1730578186468362722,3,2026-04-11 15:21:07.215000,2026-04-11 15:21:10.078000
b202400800323,1730585084345616467,8,2026-04-11 16:42:12.032000,2026-04-11 16:42:13.979000
b202400800323,1730585084345616467,8,2026-04-11 16:42:31.557000,2026-04-11 16:42:32.984000
b202400800323,1730642791236012502,5,2026-04-11 15:51:31.670000,2026-04-11 15:51:33.945000
b202400800323,1730653698392492451,8,2026-04-11 16:42:36.794000,2026-04-11 16:42:38.422000
b202400800323,1730663004097251611,7,2026-04-11 16:24:43.473000,2026-04-11 16:24:46.042000
b202400800323,1730686864765127635,6,2026-04-11 16:08:58.342000,2026-04-11 16:08:59.903000
b202400800323,1730692882504386740,7,2026-04-11 16:26:25.948000,2026-04-11 16:26:27.254000
b202400800323,1730696682517924198,8,2026-04-11 16:42:58.025000,2026-04-11 16:42:59.791000
b202400800323,1730698271104797192,9,2026-04-11 16:55:57.806000,2026-04-11 16:55:59.467000
b202400800323,1730709802673866762,7,2026-04-11 16:26:14.645000,2026-04-11 16:26:15.784000
b202400800323,1730711609289378475,7,2026-04-11 16:25:31.861000,2026-04-11 16:25:33.265000
b202400800323,1730715968148179829,3,2026-04-11 15:24:13.448000,2026-04-11 15:24:15.635000
b202400800323,1730715968148179829,3,2026-04-11 15:24:50.327000,2026-04-11 15:24:52.851000
b202400800323,1730732893808134868,3,2026-04-11 15:21:20.395000,2026-04-11 15:21:22.534000
b202400800323,1730751567605762965,3,2026-04-11 15:21:29.040000,2026-04-11 15:21:30.459000
b202400800323,1730764460422301848,6,2026-04-11 16:08:25.645000,2026-04-11 16:08:27.346000
b202400800323,1730765928035355383,4,2026-04-11 15:38:46.977000,2026-04-11 15:38:52.125000
b202400800323,1730785954037467758,4,2026-04-11 15:41:41.622000,2026-04-11 15:41:47.801000
b202400800323,1730800805939415280,7,2026-04-11 16:27:31.868000,2026-04-11 16:27:33.548000
b202400800323,1730818579249006776,3,2026-04-11 15:18:49.321000,2026-04-11 15:18:51.379000
b202400800323,1730858711299820022,8,2026-04-11 16:40:54.702000,2026-04-11 16:40:57.982000
b202400800323,1730886236874639374,3,2026-04-11 15:22:27.917000,2026-04-11 15:22:37.677000
b202400800323,1730920681855092893,4,2026-04-11 15:38:10.281000,2026-04-11 15:38:13.357000
b202400800323,8000000000000025,1,2026-04-11 14:55:20.364000,2026-04-11 14:55:24.515000
b202400800323,8000000000000037,1,2026-04-11 14:55:08.826000,2026-04-11 14:55:19.067000
b202400800323,8000000000000039,2,2026-04-11 15:12:28.164000,2026-04-11 15:12:31.486000
b202400800323,8000000000000050,1,2026-04-11 14:50:47.854000,2026-04-11 14:50:51.726000
b202400800323,8000000000000055,2,2026-04-11 15:12:10.853000,2026-04-11 15:12:15.108000
b202400800323,8000000000000069,2,2026-04-11 15:12:19.163000,2026-04-11 15:12:24.478000
b202400800323,8000000000000074,1,2026-04-11 14:54:47.946000,2026-04-11 14:55:02.635000
b202400800323,8000000000000082,1,2026-04-11 14:55:25.464000,2026-04-11 14:55:28.922000
b202400800323,a202300620066-1775890660.0342925,2,2026-04-11 15:05:13.006000,2026-04-11 15:05:17.554000
b202400800323,a202300620066-1775892298.540651,4,2026-04-11 15:35:10.133000,2026-04-11 15:35:12.270000
b202400800323,a202500620226-1775892080.4371521,4,2026-04-11 15:35:37.980000,2026-04-11 15:35:40.272000
b202400800323,b202400800323-1775893078.2517195,4,2026-04-11 15:42:10.114000,2026-04-11 15:42:12.017000
b202400800323,b202400800323-1775893156.1761365,4,2026-04-11 15:42:07.971000,2026-04-11 15:42:08.608000
b202400800323,b202400800323-1775893304.9905457,4,2026-04-11 15:42:00.460000,2026-04-11 15:42:07.175000
b202400800323,b202400800323-1775893886.8065755,5,2026-04-11 15:54:38.542000,2026-04-11 15:54:40.877000
b202400800323,b202400800323-1775894046.809809,5,2026-04-11 15:54:42.766000,2026-04-11 15:55:35.178000
b202400800323,b202400800323-1775894859.300571,6,2026-04-11 16:13:49.862000,2026-04-11 16:13:52.826000
b202400800323,b202400800323-1775894872.2320843,6,2026-04-11 16:13:55.609000,2026-04-11 16:13:56.571000
b202400800323,b202400800323-1775895109.9200826,6,2026-04-11 16:13:53.553000,2026-04-11 16:13:54.891000
b202400800323,b202400800323-1775896969.088157,8,2026-04-11 16:43:53.817000,2026-04-11 16:43:58.041000
b202400800323,b202400800323-1775897783.1581275,9,2026-04-11 16:59:26.218000,2026-04-11 16:59:27.493000
b202400800323,b202500620184-1775892420.9763513,4,2026-04-11 15:34:03.198000,2026-04-11 15:34:06.590000
b202400810248,1729430938652609050,5,2026-04-11 15:57:59.711000,2026-04-11 15:58:02.738000
b202400810248,1729444812501781465,9,2026-04-11 16:56:09.423000,2026-04-11 16:56:11.458000
b202400810248,1729572994353761097,7,2026-04-11 16:26:27.511000,2026-04-11 16:26:29.022000
b202400810248,1729583761848175437,5,2026-04-11 15:51:27.034000,2026-04-11 15:51:28.516000
b202400810248,1729614804395985558,3,2026-04-11 15:26:18.321000,2026-04-11 15:26:20.008000
b202400810248,1729625913246976872,7,2026-04-11 16:28:43.111000,2026-04-11 16:28:48.472000
b202400810248,1729658588900854484,5,2026-04-11 15:58:22.857000,2026-04-11 15:58:27.089000
b202400810248,1729658588900854484,5,2026-04-11 15:58:29.110000,2026-04-11 15:58:34.198000
b202400810248,1729665560393058912,5,2026-04-11 15:53:02.169000,2026-04-11 15:53:07.557000
b202400810248,1729721261635111507,8,2026-04-11 16:47:00.005000,2026-04-11 16:47:01.444000
b202400810248,1729727416749885756,5,2026-04-11 15:52:02.526000,2026-04-11 15:52:05.099000
b202400810248,1729752476103837817,3,2026-04-11 15:22:09.119000,2026-04-11 15:22:12.871000
b202400810248,1729758680253893054,8,2026-04-11 16:47:10.108000,2026-04-11 16:47:13.978000
b202400810248,1729851428353902648,5,2026-04-11 15:57:46.569000,2026-04-11 15:57:49.682000
b202400810248,1729930977325648168,6,2026-04-11 16:11:43.323000,2026-04-11 16:11:47.268000
b202400810248,1730015140121250461,6,2026-04-11 16:09:17.916000,2026-04-11 16:09:24.950000
b202400810248,1730018289294936395,8,2026-04-11 16:41:00.013000,2026-04-11 16:41:05.346000
b202400810248,1730054326243789054,5,2026-04-11 15:52:06.371000,2026-04-11 15:52:10.396000
b202400810248,1730102869617052206,3,2026-04-11 15:26:29.195000,2026-04-11 15:26:33.799000
b202400810248,1730151577893898625,8,2026-04-11 16:42:05.851000,2026-04-11 16:42:10.773000
b202400810248,1730187594951985386,7,2026-04-11 16:26:51.375000,2026-04-11 16:26:56.565000
b202400810248,1730258583556360454,9,2026-04-11 17:01:42.731000,2026-04-11 17:01:46.935000
b202400810248,1730338040555014869,4,2026-04-11 15:39:10.105000,2026-04-11 15:39:16.823000
b202400810248,1730393398389147717,4,2026-04-11 15:44:41.135000,2026-04-11 15:44:42.803000
b202400810248,1730498018300233882,3,2026-04-11 15:28:35.638000,2026-04-11 15:28:40.168000
b202400810248,1730552571034765531,3,2026-04-11 15:21:58.182000,2026-04-11 15:22:03.467000
b202400810248,1730552571034765531,3,2026-04-11 15:24:25.644000,2026-04-11 15:24:34.943000
b202400810248,1730552571034765531,4,2026-04-11 15:34:55.650000,2026-04-11 15:34:57.105000
b202400810248,1730647941081303386,3,2026-04-11 15:19:34.814000,2026-04-11 15:19:38.879000
b202400810248,1730670805740587164,3,2026-04-11 15:19:20.397000,2026-04-11 15:19:26.848000
b202400810248,1730754615998908598,4,2026-04-11 15:45:03.974000,2026-04-11 15:45:09.607000
b202400810248,8000000000000006,2,2026-04-11 15:06:05.326000,2026-04-11 15:06:07.825000
